,name,url,score,description,city,latitude,longitude
649,Fleur de Vigne,https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.7,"Located in Eguisheim, 5.9 km from Colmar Train Station and 6.7 km from House of the Heads, Fleur de Vigne offers a garden and air conditioning. ",Eguisheim,48.0461134,7.3051632
650,Au pied des remparts à Eguisheim,https://www.booking.com/hotel/fr/elsass-design-vintage.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.0,"Offering quiet street views, Au pied des remparts à Eguisheim is an accommodation situated in Eguisheim, 7 km from Saint-Martin Collegiate Church and 10 km from Colmar Expo. ",Eguisheim,48.043006,7.3043162
651,Auberge des Trois Châteaux,https://www.booking.com/hotel/fr/auberge-des-trois-chac-teaux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.6,"Auberge des Trois Châteaux is in the heart of Eguisheim, surrounded by vineyards of Alsace along the Alsatian wine route. Its traditional Winstub serves local, traditional specialties and local wines....",Eguisheim,48.0430391,7.30580762
652,La Grange du Pape - Annexe de l'Hôtel La Ferme du Pape,https://www.booking.com/hotel/fr/ha-tel-restaurant-a-la-ville-de-nancy.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,8.1,"Situated within 35 km of Le Haut Koenigsbourg Castle and 39 km of Parc Expo Mulhouse, La Grange du Pape - Annexe de l'Hôtel La Ferme du Pape offers rooms in Eguisheim. ",Eguisheim,48.04349458,7.30439007
653,Gite à Eguisheim proche de Colmar et Kaysergberg.,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.2,"Offering garden views, Gite à Eguisheim proche de Colmar et Kaysergberg. Is an accommodation situated in Eguisheim, 6.7 km from House of the Heads and 7.1 km from Saint-Martin Collegiate Church. ",Eguisheim,48.0420202,7.3041974
654,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.3,"Les chambres du domaine, a property with a terrace, is situated in Eguisheim, 5.5 km from Colmar Train Station, 6.3 km from House of the Heads, as well as 6.7 km from Saint-Martin Collegiate Church. ",Eguisheim,48.042963,7.307216
655,Charmant studio avec parking,https://www.booking.com/hotel/fr/charmant-studio-avec-parking-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.7,"Located in Eguisheim and only 5.4 km from Colmar Train Station, Charmant studio avec parking provides accommodation with mountain views, free WiFi and free private parking. ",Eguisheim,48.04549309,7.31131214
656,Chambre Rose des Vents,https://www.booking.com/hotel/fr/rose-des-vents-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.4,"Offering city views, Chambre Rose des Vents is an accommodation located in Eguisheim, 6.1 km from House of the Heads and 6.6 km from Saint-Martin Collegiate Church. ",Eguisheim,48.0424275,7.308131
657,Gite Le Petit Malsbach Eguisheim,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.2,"Offering inner courtyard views, Gite Le Petit Malsbach Eguisheim is an accommodation set in Eguisheim, 6.6 km from Saint-Martin Collegiate Church and 10 km from Colmar Expo. ",Eguisheim,48.04224054,7.3127051
658,Hotel SPA Husseren Collections - Proche Colmar - Eguisheim,https://www.booking.com/hotel/fr/husseren-les-chateaux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.8,"The hotel, with terraces southerly oriented, is located between vineyards and forest, at the foothills of the ruins of the three castles in the heart of Alsace, on the wine-road, 6 km from Colmar, 70...",Eguisheim,48.03498767,7.27613837
659,Auberge du Rempart,https://www.booking.com/hotel/fr/auberge-du-rempart.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,8.7,"Offering views of the city, Auberge du Rempart is a family-run inn situated in the historic centre of Eguisheim in the Alsace Region.The property is 100 metres from Eguisheim Christmas Market. ",Eguisheim,48.04215781,7.30737026
660,Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.8,"This hotel is located 200 metres from the city centre of Eguisheim, a 10-minute drive from Colmar. It offers free Wi-Fi internet access and free private parking. ",Eguisheim,48.04327133,7.30412185
661,Gite St Léon à Eguisheim,https://www.booking.com/hotel/fr/gite-st-leon.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.0,"Situated in Eguisheim, the recently renovated Gite St Léon à Eguisheim features accommodation 5.6 km from Colmar Train Station and 6.5 km from House of the Heads. ",Eguisheim,48.0428645,7.3061238
662,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.0,"Set in a typical Alsatian timbered house, Le Hameau d’Eguisheim offers B&B and self-catering accommodation on an estate with a vineyard. ",Eguisheim,48.04252897,7.30712727
663,Grand Hotel Bellevue - Grand Place,https://www.booking.com/hotel/fr/grandhotelbellevue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.4,,Lille,50.63654707,3.06234241
664,La Villa 30,https://www.booking.com/hotel/fr/la-villa-30.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.0,"Built in the 1930s, this bed and breakfast is just 400 metres from Lille-Flandres Train Station and a 10-minute walk from Nouveau Siècle Convention Centre is a 10-minute walk away. ",Lille,50.63261383,3.064861
665,"1 bedroom apartment near metro, shops & schools",https://www.booking.com/hotel/fr/1-bedroom-apartment-near-metro-shops-amp-schools.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,8.7,"1 bedroom apartment near metro, shops & schools is located in the Wazemmes district of Lille, less than 1 km from Printemps Gallery, a 10-minute walk from Coilliot House and 1.4 km from Hospice...",Lille,50.6317414,3.0535001
666,Escalille la Travia,https://www.booking.com/hotel/fr/escalille-la-travia.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,9.0,"Appartement La Travia is a one-bedroom apartment located in the historic centre of Lille, 600 metres from Grand Place. Decorated in a modern-style, the accommodation features a view of the courtyard. ",Lille,50.64215681,3.06402415
667,Appartement grande chaussée Lille,https://www.booking.com/hotel/fr/appartement-grande-chaussee-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,9.0,"Appartement grande chaussée Lille is set in the Vieux Lille district of Lille, 800 metres from Lille Flandres Train Station, 1.3 km from Tour de Lille and 1.1 km from Lille Europe Train Station. ",Lille,50.63882621,3.06384844
668,Stay Appart Hotel Lille Centre,https://www.booking.com/hotel/fr/studio-de-standing-grand-place-nouveau-siecle.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.1,"Set in Lille, Stayappart Lille Nouveau Siècle offers two apartments with free WiFi access. The unit is 100 metres from Printemps Gallery. ",Lille,50.63647338,3.0606345
669,HOTEL AMBASSADEUR,https://www.booking.com/hotel/fr/ambassadeur-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,7.8,"Well set in the centre of Lille, HOTEL AMBASSADEUR provides buffet breakfast and free WiFi throughout the property. This 2-star hotel offers a terrace. ",Lille,50.63544,3.070401
670,Old Town apartment with view,https://www.booking.com/hotel/fr/old-town-apartment-with-view.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,8.9,"Old Town apartment with view is set in the Vieux Lille district of Lille, 500 metres from Grand Place Lille, less than 1 km from Lille Flandres Train Station and a 16-minute walk from Tour de Lille. ",Lille,50.6405567,3.0640741
671,Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.4,"Conveniently set in Lille, Moxy Lille City provides air-conditioned rooms, a fitness centre, free WiFi and a terrace. This 3-star hotel offers a bar. Private parking is available on site. ",Lille,50.627831,3.063592
672,JOST Hôtel Lille Centre,https://www.booking.com/hotel/fr/jost-lille-wazemmes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.0,"Set in Lille, less than 1 km from Coilliot House, JOST Hôtel Lille Centre offers accommodation with a terrace, private parking, a restaurant and a bar. ",Lille,50.6288419,3.0519791
673,B&B HOTEL Lille Centre Grand Palais,https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,7.8,,Lille,50.6281375,3.08142364
674,Hotel De La Treille,https://www.booking.com/hotel/fr/hoteldelatreillelille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.2,"Hôtel de la Treille is located a 3-minute walk from Lille old district, 650 meters from Nouveau Siecle Convention Centre and 1.5 km from Lille Grand Palais. ",Lille,50.64053101,3.06424141
675,Mama Shelter Lille,https://www.booking.com/hotel/fr/mama-shelter-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.4,"Mama Shelter Lille is located in the centre of Lille, a 4-minute walk from Lille Flandres Train and Metro Stations, as well as a 7-minute walk from Lille Europe Train Station. ",Lille,50.639065,3.070951
676,"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com/hotel/fr/expressbyholidayinnlille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.0,"Located in Lille city centre, this hotel is 350 metres from Lille’s Palais des Beaux Arts and 9 km from Pierre Mauroy Stadium. ",Lille,50.63075938,3.05808842
677,Brueghel,https://www.booking.com/hotel/fr/brueghel.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,8.0,"This hotel is located in the heart of Lille. It is 300 metres from Gare Lille Flandres, 750 metres from Gare de Lille Europe and 10 minutes from Nouveau Siecle Convention Centre by walk. ",Lille,50.63603842,3.06693703
678,ibis Styles Lille Centre Gare Beffroi,https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,7.9,"The ibis Styles Lille Centre Gare Beffroi is located in the centre of Lille, 600 metres from Lille Flandres and Lille Europe train stations. ",Lille,50.63238245,3.06794286
679,Les Cariatides,https://www.booking.com/hotel/fr/les-cariatides-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,9.4,"Boasting city views, Les Cariatides offers accommodation with a balcony, around 600 metres from Printemps Gallery. It is situated 1.6 km from Zoo Lille and provides a lift. ",Lille,50.631062,3.06031
680,Au Cœur De Lille,https://www.booking.com/hotel/fr/au-coeur-de-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,9.4,"Offering city views, Au Cœur De Lille is set in the Lille Centre district of Lille, less than 1 km from Zoo Lille and a 15-minute walk from Hospice Gantois. ",Lille,50.63551312,3.05439251
681,Studio Vieux Lille parking privé,https://www.booking.com/hotel/fr/studio-vieux-lille-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCss_QuAbAAgHSAiQ0NmEwNWQyYS0zNDQ1LTQwZmMtYmZiNi0zNDVhOTA1ZGFhMTjYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=4f249899f22512de&srepoch=1729374131&from=searchresults,9.1,"Situated in Lille and only less than 1 km from Lille Opera, Studio Vieux Lille parking privé features accommodation with city views, free WiFi and free private parking. ",Lille,50.6449536,3.0624115
